event_id,user_id,session_id,event_type,event_time,movie_id,duration_ms,success
399,u_0707,s_00079,session_start,2026-08-14 13:02:00,,,
400,u_0707,s_00079,search,2026-08-14 13:02:09,,,
401,u_0707,s_00079,api_request,2026-08-14 13:02:12,,3271,1
402,u_0707,s_00079,view_movie_card,2026-08-14 13:02:28,m_0032,,
403,u_0707,s_00079,view_movie_card,2026-08-14 13:02:34,m_0496,,
404,u_0707,s_00079,add_favorite,2026-08-14 13:02:42,m_0496,,
405,u_0707,s_00079,view_movie_card,2026-08-14 13:02:33,m_0340,,
406,u_0707,s_00079,add_favorite,2026-08-14 13:02:34,m_0340,,
407,u_0250,s_00080,session_start,2026-08-02 21:21:00,,,
408,u_0071,s_00081,session_start,2026-08-26 18:13:00,,,
409,u_0071,s_00081,search,2026-08-26 18:13:10,,,
410,u_0071,s_00081,api_request,2026-08-26 18:13:11,,2208,1
411,u_0071,s_00081,view_movie_card,2026-08-26 18:13:16,m_0142,,
412,u_0257,s_00082,session_start,2026-08-05 11:34:00,,,
413,u_0257,s_00082,search,2026-08-05 11:34:03,,,
414,u_0257,s_00082,api_request,2026-08-05 11:34:08,,1379,1
415,u_0257,s_00082,random_pick,2026-08-05 11:34:11,,,
416,u_0257,s_00082,view_movie_card,2026-08-05 11:34:13,m_0090,,
417,u_0257,s_00082,view_movie_card,2026-08-05 11:34:26,m_0380,,
418,u_0257,s_00082,view_movie_card,2026-08-05 11:34:32,m_0382,,
419,u_0257,s_00082,add_favorite,2026-08-05 11:34:40,m_0382,,
420,u_0608,s_00083,session_start,2026-08-25 14:32:00,,,
421,u_0608,s_00083,search,2026-08-25 14:32:10,,,
422,u_0608,s_00083,api_request,2026-08-25 14:32:12,,655,1
423,u_0608,s_00083,view_movie_card,2026-08-25 14:32:26,m_0235,,
424,u_0608,s_00083,view_movie_card,2026-08-25 14:32:22,m_0032,,
425,u_0608,s_00083,view_movie_card,2026-08-25 14:33:03,m_0219,,
426,u_0608,s_00083,view_movie_card,2026-08-25 14:33:32,m_0365,,
427,u_0330,s_00084,session_start,2026-08-03 23:05:00,,,
428,u_0330,s_00084,search,2026-08-03 23:05:03,,,
429,u_0330,s_00084,api_request,2026-08-03 23:05:04,,5095,1
430,u_0330,s_00084,view_movie_card,2026-08-03 23:05:18,m_0233,,
431,u_0719,s_00085,session_start,2026-08-14 10:50:00,,,
432,u_0719,s_00085,search,2026-08-14 10:50:12,,,
433,u_0719,s_00085,api_request,2026-08-14 10:50:17,,4816,1
434,u_0719,s_00085,view_movie_card,2026-08-14 10:50:29,m_0212,,
435,u_0748,s_00086,session_start,2026-08-15 15:26:00,,,
436,u_0748,s_00086,search,2026-08-15 15:26:08,,,
437,u_0748,s_00086,api_request,2026-08-15 15:26:10,,3366,1
438,u_0069,s_00087,session_start,2026-08-22 23:30:00,,,
439,u_0069,s_00087,search,2026-08-22 23:30:03,,,
440,u_0069,s_00087,api_request,2026-08-22 23:30:03,,3352,1
441,u_0576,s_00088,session_start,2026-08-18 09:37:00,,,
442,u_0576,s_00088,search,2026-08-18 09:37:12,,,
443,u_0576,s_00088,api_request,2026-08-18 09:37:13,,3764,1
444,u_0615,s_00089,session_start,2026-08-24 09:18:00,,,
445,u_0615,s_00089,search,2026-08-24 09:18:03,,,
446,u_0615,s_00089,api_request,2026-08-24 09:18:07,,1567,1
447,u_0615,s_00089,random_pick,2026-08-24 09:18:12,,,
448,u_0615,s_00089,view_movie_card,2026-08-24 09:18:23,m_0059,,
449,u_0440,s_00090,session_start,2026-08-19 12:51:00,,,
450,u_0440,s_00090,search,2026-08-19 12:51:14,,,
451,u_0440,s_00090,api_request,2026-08-19 12:51:19,,4860,1
452,u_0440,s_00090,view_movie_card,2026-08-19 12:51:32,m_0015,,
453,u_0440,s_00090,add_favorite,2026-08-19 12:51:37,m_0015,,
454,u_0440,s_00090,view_movie_card,2026-08-19 12:51:49,m_0180,,
455,u_0440,s_00090,add_favorite,2026-08-19 12:51:52,m_0180,,
456,u_0440,s_00090,view_movie_card,2026-08-19 12:52:10,m_0036,,
457,u_0440,s_00090,add_favorite,2026-08-19 12:52:11,m_0036,,
458,u_0440,s_00090,view_movie_card,2026-08-19 12:51:47,m_0383,,
459,u_0350,s_00091,session_start,2026-08-13 15:29:00,,,
460,u_0350,s_00091,search,2026-08-13 15:29:06,,,
461,u_0350,s_00091,api_request,2026-08-13 15:29:08,,4949,1
462,u_0350,s_00091,random_pick,2026-08-13 15:29:13,,,
463,u_0350,s_00091,view_movie_card,2026-08-13 15:29:14,m_0346,,
464,u_0350,s_00091,add_favorite,2026-08-13 15:29:22,m_0346,,
465,u_0350,s_00091,view_movie_card,2026-08-13 15:29:44,m_0249,,
466,u_0350,s_00091,view_movie_card,2026-08-13 15:30:02,m_0140,,
467,u_0350,s_00091,add_favorite,2026-08-13 15:30:04,m_0140,,
468,u_0350,s_00091,view_movie_card,2026-08-13 15:30:12,m_0221,,
469,u_0350,s_00091,add_favorite,2026-08-13 15:30:20,m_0221,,
470,u_0047,s_00092,session_start,2026-08-17 19:19:00,,,
471,u_0047,s_00092,search,2026-08-17 19:19:11,,,
472,u_0047,s_00092,api_request,2026-08-17 19:19:11,,5469,0
473,u_0047,s_00092,error_shown,2026-08-17 19:19:11,,,
474,u_0783,s_00093,session_start,2026-08-07 21:08:00,,,
475,u_0783,s_00093,search,2026-08-07 21:08:07,,,
476,u_0783,s_00093,api_request,2026-08-07 21:08:08,,6527,0
477,u_0783,s_00093,error_shown,2026-08-07 21:08:08,,,
478,u_0546,s_00094,session_start,2026-08-06 11:24:00,,,
479,u_0546,s_00094,search,2026-08-06 11:24:10,,,
480,u_0546,s_00094,api_request,2026-08-06 11:24:14,,3201,1
481,u_0546,s_00094,random_pick,2026-08-06 11:24:15,,,
482,u_0546,s_00094,view_movie_card,2026-08-06 11:24:33,m_0472,,
483,u_0546,s_00094,add_favorite,2026-08-06 11:24:39,m_0472,,
484,u_0546,s_00094,view_movie_card,2026-08-06 11:24:50,m_0294,,
485,u_0546,s_00094,view_movie_card,2026-08-06 11:25:08,m_0149,,
486,u_0546,s_00094,add_favorite,2026-08-06 11:25:09,m_0149,,
487,u_0546,s_00094,view_movie_card,2026-08-06 11:25:14,m_0088,,
488,u_0707,s_00095,session_start,2026-08-20 16:53:00,,,
489,u_0109,s_00096,session_start,2026-08-03 15:54:00,,,
490,u_0109,s_00096,search,2026-08-03 15:54:11,,,
491,u_0109,s_00096,api_request,2026-08-03 15:54:14,,3542,1
492,u_0342,s_00097,session_start,2026-08-24 14:14:00,,,
493,u_0342,s_00097,search,2026-08-24 14:14:03,,,
494,u_0342,s_00097,api_request,2026-08-24 14:14:07,,4646,1
495,u_0342,s_00097,random_pick,2026-08-24 14:14:09,,,
496,u_0342,s_00097,view_movie_card,2026-08-24 14:14:19,m_0053,,
497,u_0342,s_00097,add_favorite,2026-08-24 14:14:23,m_0053,,
498,u_0342,s_00097,view_movie_card,2026-08-24 14:14:27,m_0309,,
499,u_0342,s_00097,add_favorite,2026-08-24 14:14:29,m_0309,,
500,u_0342,s_00097,view_movie_card,2026-08-24 14:14:37,m_0488,,
501,u_0342,s_00097,view_movie_card,2026-08-24 14:15:27,m_0238,,
502,u_0698,s_00098,session_start,2026-08-25 18:28:00,,,
503,u_0640,s_00099,session_start,2026-08-19 19:40:00,,,
504,u_0640,s_00099,search,2026-08-19 19:40:12,,,
505,u_0640,s_00099,api_request,2026-08-19 19:40:14,,859,1
506,u_0640,s_00099,view_movie_card,2026-08-19 19:40:20,m_0181,,
507,u_0640,s_00099,view_movie_card,2026-08-19 19:40:42,m_0237,,
508,u_0294,s_00100,session_start,2026-08-02 14:53:00,,,
509,u_0294,s_00100,search,2026-08-02 14:53:15,,,
510,u_0294,s_00100,api_request,2026-08-02 14:53:15,,4453,1
511,u_0294,s_00100,view_movie_card,2026-08-02 14:53:21,m_0231,,
512,u_0294,s_00100,view_movie_card,2026-08-02 14:53:37,m_0165,,
513,u_0462,s_00101,session_start,2026-08-17 11:03:00,,,
514,u_0462,s_00101,search,2026-08-17 11:03:15,,,
515,u_0462,s_00101,api_request,2026-08-17 11:03:18,,990,1
516,u_0462,s_00101,random_pick,2026-08-17 11:03:22,,,
517,u_0462,s_00101,view_movie_card,2026-08-17 11:03:37,m_0269,,
518,u_0290,s_00102,session_start,2026-08-06 14:23:00,,,
519,u_0290,s_00102,search,2026-08-06 14:23:14,,,
520,u_0290,s_00102,api_request,2026-08-06 14:23:16,,728,1
521,u_0338,s_00103,session_start,2026-08-21 14:04:00,,,
522,u_0338,s_00103,search,2026-08-21 14:04:12,,,
523,u_0338,s_00103,api_request,2026-08-21 14:04:15,,1531,1
524,u_0338,s_00103,random_pick,2026-08-21 14:04:18,,,
525,u_0338,s_00103,view_movie_card,2026-08-21 14:04:29,m_0496,,
526,u_0338,s_00103,view_movie_card,2026-08-21 14:04:49,m_0067,,
527,u_0386,s_00104,session_start,2026-08-03 13:35:00,,,
528,u_0386,s_00104,search,2026-08-03 13:35:07,,,
529,u_0386,s_00104,api_request,2026-08-03 13:35:08,,4612,1
530,u_0386,s_00104,view_movie_card,2026-08-03 13:35:13,m_0186,,
531,u_0386,s_00104,view_movie_card,2026-08-03 13:35:30,m_0175,,
532,u_0386,s_00104,view_movie_card,2026-08-03 13:36:08,m_0099,,
533,u_0303,s_00105,session_start,2026-08-05 11:04:00,,,
534,u_0303,s_00105,search,2026-08-05 11:04:03,,,
535,u_0303,s_00105,api_request,2026-08-05 11:04:07,,4613,1
536,u_0303,s_00105,view_movie_card,2026-08-05 11:04:16,m_0306,,
537,u_0710,s_00106,session_start,2026-08-06 11:53:00,,,
538,u_0710,s_00106,search,2026-08-06 11:53:14,,,
539,u_0710,s_00106,api_request,2026-08-06 11:53:15,,657,1
540,u_0710,s_00106,random_pick,2026-08-06 11:53:19,,,
541,u_0710,s_00106,view_movie_card,2026-08-06 11:53:29,m_0386,,
542,u_0710,s_00106,view_movie_card,2026-08-06 11:53:53,m_0120,,
543,u_0710,s_00106,view_movie_card,2026-08-06 11:53:57,m_0495,,
544,u_0199,s_00107,session_start,2026-08-16 23:53:00,,,
545,u_0199,s_00107,search,2026-08-16 23:53:11,,,
546,u_0199,s_00107,api_request,2026-08-16 23:53:14,,2608,1
547,u_0199,s_00107,view_movie_card,2026-08-16 23:53:24,m_0419,,
548,u_0199,s_00107,add_favorite,2026-08-16 23:53:27,m_0419,,
549,u_0199,s_00107,view_movie_card,2026-08-16 23:53:40,m_0027,,
550,u_0106,s_00108,session_start,2026-08-28 14:35:00,,,
551,u_0106,s_00108,search,2026-08-28 14:35:10,,,
552,u_0106,s_00108,api_request,2026-08-28 14:35:11,,1613,1
553,u_0106,s_00108,random_pick,2026-08-28 14:35:15,,,
554,u_0106,s_00108,view_movie_card,2026-08-28 14:35:18,m_0485,,
555,u_0106,s_00108,view_movie_card,2026-08-28 14:35:49,m_0453,,
556,u_0106,s_00108,view_movie_card,2026-08-28 14:35:26,m_0213,,
557,u_0106,s_00108,add_favorite,2026-08-28 14:35:32,m_0213,,
558,u_0106,s_00108,view_movie_card,2026-08-28 14:35:59,m_0198,,
559,u_0327,s_00109,session_start,2026-08-12 12:01:00,,,
560,u_0344,s_00110,session_start,2026-08-27 20:41:00,,,
561,u_0344,s_00110,search,2026-08-27 20:41:04,,,
562,u_0344,s_00110,api_request,2026-08-27 20:41:04,,4170,1
563,u_0344,s_00110,view_movie_card,2026-08-27 20:41:23,m_0316,,
564,u_0344,s_00110,add_favorite,2026-08-27 20:41:25,m_0316,,
565,u_0856,s_00111,session_start,2026-08-01 13:13:00,,,
566,u_0856,s_00111,search,2026-08-01 13:13:13,,,
567,u_0856,s_00111,api_request,2026-08-01 13:13:18,,1210,1
568,u_0856,s_00111,random_pick,2026-08-01 13:13:20,,,
569,u_0856,s_00111,view_movie_card,2026-08-01 13:13:36,m_0328,,
570,u_0857,s_00112,session_start,2026-08-15 10:07:00,,,
571,u_0648,s_00113,session_start,2026-08-20 17:01:00,,,
572,u_0648,s_00113,search,2026-08-20 17:01:05,,,
573,u_0648,s_00113,api_request,2026-08-20 17:01:06,,312,1
574,u_0648,s_00113,view_movie_card,2026-08-20 17:01:13,m_0269,,
575,u_0520,s_00114,session_start,2026-08-03 17:34:00,,,
576,u_0520,s_00114,search,2026-08-03 17:34:10,,,
577,u_0520,s_00114,api_request,2026-08-03 17:34:14,,6851,0
578,u_0520,s_00114,error_shown,2026-08-03 17:34:14,,,
579,u_0383,s_00115,session_start,2026-08-02 19:24:00,,,
580,u_0383,s_00115,search,2026-08-02 19:24:02,,,
581,u_0383,s_00115,api_request,2026-08-02 19:24:05,,3124,1
582,u_0383,s_00115,random_pick,2026-08-02 19:24:10,,,
583,u_0383,s_00115,view_movie_card,2026-08-02 19:24:20,m_0069,,
584,u_0383,s_00115,add_favorite,2026-08-02 19:24:26,m_0069,,
585,u_0383,s_00115,view_movie_card,2026-08-02 19:24:25,m_0426,,
586,u_0383,s_00115,view_movie_card,2026-08-02 19:25:02,m_0357,,
587,u_0065,s_00116,session_start,2026-08-06 21:08:00,,,
588,u_0065,s_00116,search,2026-08-06 21:08:09,,,
589,u_0065,s_00116,api_request,2026-08-06 21:08:09,,658,1
590,u_0318,s_00117,session_start,2026-08-29 09:20:00,,,
591,u_0318,s_00117,search,2026-08-29 09:20:15,,,
592,u_0318,s_00117,api_request,2026-08-29 09:20:19,,599,1
593,u_0318,s_00117,view_movie_card,2026-08-29 09:20:25,m_0444,,
594,u_0377,s_00118,session_start,2026-08-09 10:51:00,,,
595,u_0377,s_00118,search,2026-08-09 10:51:08,,,
596,u_0377,s_00118,api_request,2026-08-09 10:51:11,,3467,1
597,u_0377,s_00118,view_movie_card,2026-08-09 10:51:27,m_0474,,
598,u_0745,s_00119,session_start,2026-08-09 21:05:00,,,
599,u_0745,s_00119,search,2026-08-09 21:05:08,,,
600,u_0745,s_00119,api_request,2026-08-09 21:05:13,,1778,1
601,u_0745,s_00119,random_pick,2026-08-09 21:05:16,,,
602,u_0745,s_00119,view_movie_card,2026-08-09 21:05:27,m_0229,,
603,u_0455,s_00120,session_start,2026-08-14 11:44:00,,,
604,u_0455,s_00120,search,2026-08-14 11:44:02,,,
605,u_0455,s_00120,api_request,2026-08-14 11:44:05,,3863,1
606,u_0455,s_00120,view_movie_card,2026-08-14 11:44:12,m_0344,,
607,u_0455,s_00120,view_movie_card,2026-08-14 11:44:37,m_0263,,
608,u_0455,s_00120,view_movie_card,2026-08-14 11:44:35,m_0488,,
609,u_0455,s_00120,add_favorite,2026-08-14 11:44:43,m_0488,,
610,u_0455,s_00120,view_movie_card,2026-08-14 11:44:29,m_0065,,
611,u_0455,s_00120,add_favorite,2026-08-14 11:44:35,m_0065,,
612,u_0455,s_00120,view_movie_card,2026-08-14 11:45:25,m_0197,,
613,u_0696,s_00121,session_start,2026-08-02 18:09:00,,,
614,u_0696,s_00121,search,2026-08-02 18:09:07,,,
615,u_0696,s_00121,api_request,2026-08-02 18:09:10,,929,1
616,u_0696,s_00121,view_movie_card,2026-08-02 18:09:23,m_0128,,
617,u_0696,s_00121,view_movie_card,2026-08-02 18:09:20,m_0377,,
618,u_0696,s_00121,add_favorite,2026-08-02 18:09:27,m_0377,,
619,u_0269,s_00122,session_start,2026-08-30 17:07:00,,,
620,u_0269,s_00122,search,2026-08-30 17:07:13,,,
621,u_0269,s_00122,api_request,2026-08-30 17:07:16,,2639,1
622,u_0269,s_00122,random_pick,2026-08-30 17:07:18,,,
623,u_0269,s_00122,view_movie_card,2026-08-30 17:07:23,m_0232,,
624,u_0269,s_00122,add_favorite,2026-08-30 17:07:31,m_0232,,
625,u_0269,s_00122,view_movie_card,2026-08-30 17:07:30,m_0415,,
626,u_0269,s_00122,view_movie_card,2026-08-30 17:08:01,m_0342,,
627,u_0269,s_00122,view_movie_card,2026-08-30 17:07:44,m_0282,,
628,u_0269,s_00122,view_movie_card,2026-08-30 17:08:26,m_0436,,
629,u_0269,s_00122,add_favorite,2026-08-30 17:08:29,m_0436,,
630,u_0230,s_00123,session_start,2026-08-26 14:32:00,,,
631,u_0230,s_00123,search,2026-08-26 14:32:05,,,
632,u_0230,s_00123,api_request,2026-08-26 14:32:06,,4347,1
633,u_0230,s_00123,view_movie_card,2026-08-26 14:32:15,m_0314,,
634,u_0230,s_00123,view_movie_card,2026-08-26 14:32:20,m_0159,,
635,u_0539,s_00124,session_start,2026-08-23 20:30:00,,,
636,u_0539,s_00124,search,2026-08-23 20:30:08,,,
637,u_0539,s_00124,api_request,2026-08-23 20:30:12,,2897,1
638,u_0539,s_00124,view_movie_card,2026-08-23 20:30:28,m_0066,,
639,u_0539,s_00124,view_movie_card,2026-08-23 20:30:32,m_0394,,
640,u_0890,s_00125,session_start,2026-08-14 17:58:00,,,
641,u_0890,s_00125,search,2026-08-14 17:58:03,,,
642,u_0890,s_00125,api_request,2026-08-14 17:58:07,,1648,1
643,u_0890,s_00125,random_pick,2026-08-14 17:58:12,,,
644,u_0890,s_00125,view_movie_card,2026-08-14 17:58:21,m_0434,,
645,u_0890,s_00125,add_favorite,2026-08-14 17:58:25,m_0434,,
646,u_0890,s_00125,view_movie_card,2026-08-14 17:58:33,m_0065,,
647,u_0890,s_00125,view_movie_card,2026-08-14 17:58:28,m_0258,,
648,u_0890,s_00125,view_movie_card,2026-08-14 17:58:43,m_0088,,
649,u_0890,s_00125,view_movie_card,2026-08-14 17:59:22,m_0432,,
650,u_0030,s_00126,session_start,2026-08-02 22:55:00,,,
651,u_0030,s_00126,search,2026-08-02 22:55:12,,,
652,u_0030,s_00126,api_request,2026-08-02 22:55:16,,2026,1
653,u_0030,s_00126,view_movie_card,2026-08-02 22:55:36,m_0456,,
654,u_0030,s_00126,view_movie_card,2026-08-02 22:55:44,m_0329,,
655,u_0827,s_00127,session_start,2026-08-16 12:51:00,,,
656,u_0827,s_00127,search,2026-08-16 12:51:06,,,
657,u_0827,s_00127,api_request,2026-08-16 12:51:09,,790,1
658,u_0827,s_00127,view_movie_card,2026-08-16 12:51:24,m_0311,,
659,u_0827,s_00127,add_favorite,2026-08-16 12:51:30,m_0311,,
660,u_0827,s_00127,view_movie_card,2026-08-16 12:51:41,m_0500,,
661,u_0576,s_00128,session_start,2026-08-25 14:32:00,,,
662,u_0576,s_00128,search,2026-08-25 14:32:05,,,
663,u_0576,s_00128,api_request,2026-08-25 14:32:09,,3983,1
664,u_0576,s_00128,random_pick,2026-08-25 14:32:13,,,
665,u_0576,s_00128,view_movie_card,2026-08-25 14:32:27,m_0128,,
666,u_0336,s_00129,session_start,2026-08-29 11:52:00,,,
667,u_0782,s_00130,session_start,2026-08-24 14:12:00,,,
668,u_0782,s_00130,search,2026-08-24 14:12:10,,,
669,u_0782,s_00130,api_request,2026-08-24 14:12:14,,2827,1
670,u_0782,s_00130,view_movie_card,2026-08-24 14:12:33,m_0495,,
671,u_0052,s_00131,session_start,2026-08-19 14:03:00,,,
672,u_0052,s_00131,search,2026-08-19 14:03:11,,,
673,u_0052,s_00131,api_request,2026-08-19 14:03:16,,2640,1
674,u_0052,s_00131,view_movie_card,2026-08-19 14:03:29,m_0373,,
675,u_0052,s_00131,view_movie_card,2026-08-19 14:03:50,m_0188,,
676,u_0052,s_00131,add_favorite,2026-08-19 14:03:51,m_0188,,
677,u_0052,s_00131,view_movie_card,2026-08-19 14:03:49,m_0186,,
678,u_0052,s_00131,view_movie_card,2026-08-19 14:03:44,m_0198,,
679,u_0846,s_00132,session_start,2026-08-25 17:17:00,,,
680,u_0132,s_00133,session_start,2026-08-22 18:07:00,,,
681,u_0348,s_00134,session_start,2026-08-13 14:50:00,,,
682,u_0348,s_00134,search,2026-08-13 14:50:07,,,
683,u_0348,s_00134,api_request,2026-08-13 14:50:08,,4470,1
684,u_0348,s_00134,random_pick,2026-08-13 14:50:11,,,
685,u_0348,s_00134,view_movie_card,2026-08-13 14:50:28,m_0266,,
686,u_0144,s_00135,session_start,2026-08-20 23:32:00,,,
687,u_0144,s_00135,search,2026-08-20 23:32:11,,,
688,u_0144,s_00135,api_request,2026-08-20 23:32:13,,2751,1
689,u_0144,s_00135,view_movie_card,2026-08-20 23:32:33,m_0363,,
690,u_0144,s_00135,view_movie_card,2026-08-20 23:32:53,m_0418,,
691,u_0144,s_00135,add_favorite,2026-08-20 23:32:59,m_0418,,
692,u_0598,s_00136,session_start,2026-08-22 10:26:00,,,
693,u_0598,s_00136,search,2026-08-22 10:26:13,,,
694,u_0598,s_00136,api_request,2026-08-22 10:26:18,,5189,1
695,u_0598,s_00136,view_movie_card,2026-08-22 10:26:30,m_0370,,
696,u_0598,s_00136,add_favorite,2026-08-22 10:26:38,m_0370,,
697,u_0598,s_00136,view_movie_card,2026-08-22 10:26:38,m_0269,,
698,u_0598,s_00136,view_movie_card,2026-08-22 10:27:09,m_0076,,
699,u_0598,s_00136,view_movie_card,2026-08-22 10:27:06,m_0017,,
700,u_0598,s_00136,view_movie_card,2026-08-22 10:26:58,m_0098,,
701,u_0598,s_00136,add_favorite,2026-08-22 10:27:04,m_0098,,
702,u_0708,s_00137,session_start,2026-08-14 11:26:00,,,
703,u_0708,s_00137,search,2026-08-14 11:26:10,,,
704,u_0708,s_00137,api_request,2026-08-14 11:26:15,,810,1
705,u_0708,s_00137,view_movie_card,2026-08-14 11:26:35,m_0270,,
706,u_0708,s_00137,view_movie_card,2026-08-14 11:26:35,m_0236,,
707,u_0693,s_00138,session_start,2026-08-11 17:22:00,,,
708,u_0693,s_00138,search,2026-08-11 17:22:13,,,
709,u_0693,s_00138,api_request,2026-08-11 17:22:18,,2465,1
710,u_0693,s_00138,random_pick,2026-08-11 17:22:23,,,
711,u_0693,s_00138,view_movie_card,2026-08-11 17:22:32,m_0116,,
712,u_0722,s_00139,session_start,2026-08-10 21:18:00,,,
713,u_0722,s_00139,search,2026-08-10 21:18:13,,,
714,u_0722,s_00139,api_request,2026-08-10 21:18:17,,3157,1
715,u_0722,s_00139,view_movie_card,2026-08-10 21:18:31,m_0063,,
716,u_0722,s_00139,view_movie_card,2026-08-10 21:18:51,m_0459,,
717,u_0722,s_00139,view_movie_card,2026-08-10 21:19:05,m_0489,,
718,u_0722,s_00139,view_movie_card,2026-08-10 21:18:53,m_0149,,
719,u_0722,s_00139,add_favorite,2026-08-10 21:18:55,m_0149,,
720,u_0722,s_00139,view_movie_card,2026-08-10 21:19:37,m_0474,,
721,u_0220,s_00140,session_start,2026-08-09 20:30:00,,,
722,u_0220,s_00140,search,2026-08-09 20:30:10,,,
723,u_0220,s_00140,api_request,2026-08-09 20:30:12,,2525,1
724,u_0220,s_00140,view_movie_card,2026-08-09 20:30:24,m_0026,,
725,u_0220,s_00140,view_movie_card,2026-08-09 20:30:36,m_0327,,
726,u_0735,s_00141,session_start,2026-08-04 15:21:00,,,
727,u_0735,s_00141,search,2026-08-04 15:21:12,,,
728,u_0735,s_00141,api_request,2026-08-04 15:21:13,,7508,0
729,u_0735,s_00141,error_shown,2026-08-04 15:21:13,,,
730,u_0669,s_00142,session_start,2026-08-30 11:26:00,,,
731,u_0667,s_00143,session_start,2026-08-29 16:30:00,,,
732,u_0667,s_00143,search,2026-08-29 16:30:06,,,
733,u_0667,s_00143,api_request,2026-08-29 16:30:08,,784,1
734,u_0238,s_00144,session_start,2026-08-03 19:36:00,,,
735,u_0238,s_00144,search,2026-08-03 19:36:13,,,
736,u_0238,s_00144,api_request,2026-08-03 19:36:13,,1734,1
737,u_0238,s_00144,view_movie_card,2026-08-03 19:36:19,m_0429,,
738,u_0238,s_00144,view_movie_card,2026-08-03 19:36:53,m_0096,,
739,u_0238,s_00144,view_movie_card,2026-08-03 19:36:55,m_0449,,
740,u_0238,s_00144,add_favorite,2026-08-03 19:37:00,m_0449,,
741,u_0238,s_00144,view_movie_card,2026-08-03 19:36:45,m_0476,,
742,u_0557,s_00145,session_start,2026-08-10 16:41:00,,,
743,u_0557,s_00145,search,2026-08-10 16:41:04,,,
744,u_0557,s_00145,api_request,2026-08-10 16:41:08,,1879,1
745,u_0470,s_00146,session_start,2026-08-11 11:46:00,,,
746,u_0470,s_00146,search,2026-08-11 11:46:13,,,
747,u_0470,s_00146,api_request,2026-08-11 11:46:14,,5761,0
748,u_0470,s_00146,error_shown,2026-08-11 11:46:14,,,
749,u_0691,s_00147,session_start,2026-08-26 13:36:00,,,
750,u_0691,s_00147,search,2026-08-26 13:36:04,,,
751,u_0691,s_00147,api_request,2026-08-26 13:36:09,,3621,1
752,u_0411,s_00148,session_start,2026-08-17 14:05:00,,,
753,u_0411,s_00148,search,2026-08-17 14:05:04,,,
754,u_0411,s_00148,api_request,2026-08-17 14:05:05,,2332,1
755,u_0411,s_00148,view_movie_card,2026-08-17 14:05:18,m_0489,,
756,u_0411,s_00148,view_movie_card,2026-08-17 14:05:15,m_0134,,
757,u_0684,s_00149,session_start,2026-08-23 12:03:00,,,
758,u_0684,s_00149,search,2026-08-23 12:03:06,,,
759,u_0684,s_00149,api_request,2026-08-23 12:03:07,,4416,1
760,u_0319,s_00150,session_start,2026-08-29 20:49:00,,,
761,u_0319,s_00150,search,2026-08-29 20:49:12,,,
762,u_0319,s_00150,api_request,2026-08-29 20:49:14,,2109,1
763,u_0319,s_00150,random_pick,2026-08-29 20:49:19,,,
764,u_0319,s_00150,view_movie_card,2026-08-29 20:49:30,m_0213,,
765,u_0551,s_00151,session_start,2026-08-30 16:48:00,,,
766,u_0551,s_00151,search,2026-08-30 16:48:15,,,
767,u_0551,s_00151,api_request,2026-08-30 16:48:16,,5180,1
768,u_0541,s_00152,session_start,2026-08-03 17:28:00,,,
769,u_0541,s_00152,search,2026-08-03 17:28:03,,,
770,u_0541,s_00152,api_request,2026-08-03 17:28:07,,4786,1
771,u_0154,s_00153,session_start,2026-08-07 18:34:00,,,
772,u_0154,s_00153,search,2026-08-07 18:34:15,,,
773,u_0154,s_00153,api_request,2026-08-07 18:34:19,,1982,1
774,u_0154,s_00153,view_movie_card,2026-08-07 18:34:38,m_0415,,
775,u_0154,s_00153,add_favorite,2026-08-07 18:34:41,m_0415,,
